Lattice Size (NxN),Total Steps,Steps Used in Analysis,Burnin Steps,Interaction Strength,Applied Mag Field,Spin Prop
20,100000,50000,25000,1.0,0.0,0.1

Temperature,K,Spatial Spin Correlation
2.3000000000000003,1,-0.0023223680909723043
2.3000000000000003,2,-0.0017960527911782265
2.3000000000000003,3,-0.0006644742679782212
2.3000000000000003,4,-0.002309211064130068
2.3000000000000003,5,-0.0007960523944348097
2.3000000000000003,6,-0.0023749996908009052
2.3000000000000003,7,-0.0037697365041822195
2.3000000000000003,8,-0.0015460517024621367
2.3000000000000003,9,-0.003151314565911889
2.3000000000000003,1,-0.0016355263069272041
2.3000000000000003,2,-0.004859216511249542
2.3000000000000003,3,-0.0033592155668884516
2.3000000000000003,4,-0.0008986865868791938
2.3000000000000003,5,-0.004109217785298824
2.3000000000000003,6,-0.00018815812654793262
2.3000000000000003,7,-0.002530263736844063
2.3000000000000003,8,0.0013776292325928807
2.3000000000000003,9,-0.005530265159904957
2.4000000000000004,1,-0.0009828945621848106
2.4000000000000004,2,-0.0022592120803892612
2.4000000000000004,3,-0.0028381587471812963
2.4000000000000004,4,-0.003390792990103364
2.4000000000000004,5,-0.0009697377681732178
2.4000000000000004,6,-0.005588156636804342
2.4000000000000004,7,-0.002351316623389721
2.4000000000000004,8,-0.001403947127982974
2.4000000000000004,9,-0.0028907940723001957
2.4000000000000004,1,-0.0016105265822261572
2.4000000000000004,2,-0.0017026313580572605
2.4000000000000004,3,-0.0012947373325005174
2.4000000000000004,4,-0.0023473685141652822
2.4000000000000004,5,-0.0031105270609259605
2.4000000000000004,6,-0.0012684218818321824
2.4000000000000004,7,-0.0044263205491006374
2.4000000000000004,8,-0.0014394749887287617
2.4000000000000004,9,-0.004544740077108145
2.4000000000000004,1,-0.0023223680909723043
2.4000000000000004,2,-0.0017960527911782265
2.4000000000000004,3,-0.0006644742679782212
2.4000000000000004,4,-0.002309211064130068
2.4000000000000004,5,-0.0007960523944348097
2.4000000000000004,6,-0.0023749996908009052
2.4000000000000004,7,-0.0037697365041822195
2.4000000000000004,8,-0.0015460517024621367
2.4000000000000004,9,-0.003151314565911889
2.4000000000000004,1,-0.0016355263069272041
2.4000000000000004,2,-0.004859216511249542
2.4000000000000004,3,-0.0033592155668884516
2.4000000000000004,4,-0.0008986865868791938
2.4000000000000004,5,-0.004109217785298824
2.4000000000000004,6,-0.00018815812654793262
2.4000000000000004,7,-0.002530263736844063
2.4000000000000004,8,0.0013776292325928807
2.4000000000000004,9,-0.005530265159904957
2.4000000000000004,1,-0.001464475062675774
2.4000000000000004,2,-0.0030960573349148035
2.4000000000000004,3,-0.0026881603989750147
2.4000000000000004,4,-0.00117500068154186
2.4000000000000004,5,-0.0023986867163330317
2.4000000000000004,6,-0.005477634258568287
2.4000000000000004,7,-0.0010960525833070278
2.4000000000000004,8,-0.0013065809616819024
2.4000000000000004,9,-0.002819743240252137
2.5000000000000004,1,-0.0009828945621848106
2.5000000000000004,2,-0.0022592120803892612
2.5000000000000004,3,-0.0028381587471812963
2.5000000000000004,4,-0.003390792990103364
2.5000000000000004,5,-0.0009697377681732178
2.5000000000000004,6,-0.005588156636804342
2.5000000000000004,7,-0.002351316623389721
2.5000000000000004,8,-0.001403947127982974
2.5000000000000004,9,-0.0028907940723001957
2.5000000000000004,1,-0.0016105265822261572
2.5000000000000004,2,-0.0017026313580572605
2.5000000000000004,3,-0.0012947373325005174
2.5000000000000004,4,-0.0023473685141652822
2.5000000000000004,5,-0.0031105270609259605
2.5000000000000004,6,-0.0012684218818321824
2.5000000000000004,7,-0.0044263205491006374
2.5000000000000004,8,-0.0014394749887287617
2.5000000000000004,9,-0.004544740077108145
2.5000000000000004,1,-0.0023223680909723043
2.5000000000000004,2,-0.0017960527911782265
2.5000000000000004,3,-0.0006644742679782212
2.5000000000000004,4,-0.002309211064130068
2.5000000000000004,5,-0.0007960523944348097
2.5000000000000004,6,-0.0023749996908009052
2.5000000000000004,7,-0.0037697365041822195
2.5000000000000004,8,-0.0015460517024621367
2.5000000000000004,9,-0.003151314565911889
2.5000000000000004,1,-0.0016355263069272041
2.5000000000000004,2,-0.004859216511249542
2.5000000000000004,3,-0.0033592155668884516
2.5000000000000004,4,-0.0008986865868791938
2.5000000000000004,5,-0.004109217785298824
2.5000000000000004,6,-0.00018815812654793262
2.5000000000000004,7,-0.002530263736844063
2.5000000000000004,8,0.0013776292325928807
2.5000000000000004,9,-0.005530265159904957
2.5000000000000004,1,-0.001464475062675774
2.5000000000000004,2,-0.0030960573349148035
2.5000000000000004,3,-0.0026881603989750147
2.5000000000000004,4,-0.00117500068154186
2.5000000000000004,5,-0.0023986867163330317
2.5000000000000004,6,-0.005477634258568287
2.5000000000000004,7,-0.0010960525833070278
2.5000000000000004,8,-0.0013065809616819024
2.5000000000000004,9,-0.002819743240252137
2.5000000000000004,1,0.0014355251332744956
2.5000000000000004,2,-0.0006171049317345023
2.5000000000000004,3,-0.0034065803047269583
2.5000000000000004,4,-0.003853948786854744
2.5000000000000004,5,0.0010539466748014092
2.5000000000000004,6,-0.005590790882706642
2.5000000000000004,7,-0.004301318898797035
2.5000000000000004,8,-0.004761842545121908
2.5000000000000004,9,-0.004406581167131662
2.6000000000000005,1,-0.0009828945621848106
2.6000000000000005,2,-0.0022592120803892612
2.6000000000000005,3,-0.0028381587471812963
2.6000000000000005,4,-0.003390792990103364
2.6000000000000005,5,-0.0009697377681732178
2.6000000000000005,6,-0.005588156636804342
2.6000000000000005,7,-0.002351316623389721
2.6000000000000005,8,-0.001403947127982974
2.6000000000000005,9,-0.0028907940723001957
2.6000000000000005,1,-0.0016105265822261572
2.6000000000000005,2,-0.0017026313580572605
2.6000000000000005,3,-0.0012947373325005174
2.6000000000000005,4,-0.0023473685141652822
2.6000000000000005,5,-0.0031105270609259605
2.6000000000000005,6,-0.0012684218818321824
2.6000000000000005,7,-0.0044263205491006374
2.6000000000000005,8,-0.0014394749887287617
2.6000000000000005,9,-0.004544740077108145
2.6000000000000005,1,-0.0023223680909723043
2.6000000000000005,2,-0.0017960527911782265
2.6000000000000005,3,-0.0006644742679782212
2.6000000000000005,4,-0.002309211064130068
2.6000000000000005,5,-0.0007960523944348097
2.6000000000000005,6,-0.0023749996908009052
2.6000000000000005,7,-0.0037697365041822195
2.6000000000000005,8,-0.0015460517024621367
2.6000000000000005,9,-0.003151314565911889
2.6000000000000005,1,-0.0016355263069272041
2.6000000000000005,2,-0.004859216511249542
2.6000000000000005,3,-0.0033592155668884516
2.6000000000000005,4,-0.0008986865868791938
2.6000000000000005,5,-0.004109217785298824
2.6000000000000005,6,-0.00018815812654793262
2.6000000000000005,7,-0.002530263736844063
2.6000000000000005,8,0.0013776292325928807
2.6000000000000005,9,-0.005530265159904957
2.6000000000000005,1,-0.001464475062675774
2.6000000000000005,2,-0.0030960573349148035
2.6000000000000005,3,-0.0026881603989750147
2.6000000000000005,4,-0.00117500068154186
2.6000000000000005,5,-0.0023986867163330317
2.6000000000000005,6,-0.005477634258568287
2.6000000000000005,7,-0.0010960525833070278
2.6000000000000005,8,-0.0013065809616819024
2.6000000000000005,9,-0.002819743240252137
2.6000000000000005,1,0.0014355251332744956
2.6000000000000005,2,-0.0006171049317345023
2.6000000000000005,3,-0.0034065803047269583
2.6000000000000005,4,-0.003853948786854744
2.6000000000000005,5,0.0010539466748014092
2.6000000000000005,6,-0.005590790882706642
2.6000000000000005,7,-0.004301318898797035
2.6000000000000005,8,-0.004761842545121908
2.6000000000000005,9,-0.004406581167131662
2.6000000000000005,1,0.0010473680449649692
2.6000000000000005,2,-0.001571053871884942
2.6000000000000005,3,-0.003597371047362685
2.6000000000000005,4,-0.0035842140205204487
2.6000000000000005,5,-0.003452631877735257
2.6000000000000005,6,-0.003939478658139706
2.6000000000000005,7,-0.0012421056162565947
2.6000000000000005,8,-1.8421662389300764e-05
2.6000000000000005,9,-0.005018414929509163
